Life Status,Airbag Available,Seatbelt in Use,Gender,Age of Occ,Accident Year,Vehicle Year,Airbag Deploy,Occ Role
alive,airbag,belted,f,35,2000,1997,nodeploy,pass
alive,airbag,belted,f,37,2001,1999,deploy,driver
alive,airbag,none,m,25,1999,1997,deploy,driver
alive,none,belted,f,37,2002,1990,unavail,driver
alive,none,belted,m,28,2001,1995,unavail,driver
alive,none,belted,f,36,1998,1991,unavail,driver
alive,airbag,belted,m,42,1997,1995,deploy,driver
alive,airbag,none,m,22,1998,1996,deploy,driver
alive,airbag,belted,m,18,2000,1999,deploy,driver
alive,none,none,m,57,1998,1982,unavail,driver
alive,airbag,belted,m,73,1999,1999,deploy,driver
alive,airbag,belted,f,54,1999,1998,deploy,driver
alive,airbag,belted,f,18,2000,2000,nodeploy,driver
alive,airbag,none,f,40,2001,1998,deploy,driver
alive,none,belted,f,28,2000,1965,unavail,pass
alive,none,belted,f,18,1997,1984,unavail,driver
alive,none,belted,m,32,1997,1994,unavail,driver
alive,airbag,belted,f,21,2002,1993,nodeploy,driver
alive,none,belted,f,25,1999,1988,unavail,driver
dead,none,none,f,50,2001,1990,unavail,driver
alive,airbag,none,m,20,1999,1998,deploy,driver
alive,none,none,f,31,1997,1988,unavail,pass
alive,none,none,m,23,2001,1978,unavail,driver
alive,airbag,belted,f,34,1998,1994,deploy,driver
alive,airbag,belted,m,22,2001,1998,nodeploy,pass
alive,airbag,none,m,18,2002,2002,deploy,driver
dead,none,none,f,43,2002,1982,unavail,driver
alive,airbag,belted,m,16,2000,1994,deploy,pass
alive,airbag,none,m,73,2000,1994,nodeploy,pass
alive,airbag,belted,f,52,2001,1996,deploy,driver
alive,airbag,belted,m,21,1998,1996,deploy,driver
alive,airbag,none,f,17,2002,1999,deploy,pass
alive,none,belted,m,36,1997,1988,unavail,driver
alive,none,none,m,20,1999,1993,unavail,driver
alive,airbag,belted,m,16,2001,1998,nodeploy,pass
alive,none,none,f,50,2002,1988,unavail,driver
alive,none,belted,f,33,2000,1987,unavail,driver
alive,none,belted,f,69,1999,1989,unavail,driver
alive,airbag,belted,m,39,1998,1996,deploy,pass
alive,airbag,belted,m,64,2002,2000,deploy,driver
alive,airbag,belted,m,38,2002,2001,nodeploy,driver
dead,none,belted,f,70,1999,1989,unavail,driver
alive,airbag,belted,m,71,2001,1993,nodeploy,driver
alive,airbag,none,m,64,2000,1998,deploy,driver
alive,airbag,belted,m,24,1997,1997,deploy,driver
alive,airbag,belted,f,18,2002,2001,nodeploy,driver
alive,none,none,m,46,1998,1987,unavail,driver
alive,airbag,belted,f,21,2002,1996,deploy,driver
alive,none,belted,m,54,2000,1991,unavail,driver
alive,airbag,belted,f,29,2001,2001,deploy,driver
alive,airbag,none,m,19,2000,1997,deploy,pass
dead,airbag,none,m,25,2000,2000,deploy,driver
alive,airbag,belted,f,24,1999,1994,deploy,driver
alive,airbag,belted,f,42,2000,1998,deploy,driver
alive,airbag,belted,m,19,1998,1991,deploy,driver
alive,none,belted,f,66,2000,1995,unavail,pass
alive,none,belted,f,22,1999,1993,unavail,driver
alive,airbag,belted,f,74,1998,1992,deploy,driver
alive,none,belted,f,17,2002,1993,unavail,driver
alive,airbag,belted,f,54,1999,1995,nodeploy,driver
alive,airbag,belted,f,16,2002,2000,nodeploy,pass
alive,airbag,belted,f,58,2002,1991,nodeploy,driver
alive,airbag,belted,f,33,2002,1996,deploy,driver
alive,none,none,m,20,1998,1986,unavail,driver
alive,airbag,belted,m,23,2001,1999,deploy,driver
alive,none,none,m,80,2001,1978,unavail,driver
dead,none,belted,f,32,2002,1987,unavail,driver
alive,airbag,belted,f,47,2000,1997,nodeploy,driver
alive,none,belted,f,74,1998,1987,unavail,driver
alive,none,belted,f,41,2000,1990,unavail,driver
alive,none,none,m,20,2002,1989,unavail,pass
alive,airbag,belted,f,71,1999,1991,nodeploy,pass
alive,none,belted,m,28,2002,1992,unavail,pass
alive,none,none,m,25,2002,1993,unavail,pass
alive,none,none,f,21,1999,1995,unavail,driver
alive,airbag,belted,m,60,1998,1997,nodeploy,driver
alive,none,belted,m,34,1998,1991,unavail,driver
alive,airbag,belted,f,51,2000,1998,deploy,driver
alive,airbag,belted,f,18,2000,1998,deploy,driver
alive,none,belted,f,24,1999,1990,unavail,driver
alive,airbag,belted,m,39,2001,2001,deploy,driver
alive,airbag,none,m,53,1997,1993,deploy,driver
alive,none,belted,f,18,1997,1987,unavail,driver
alive,none,belted,f,45,1997,1994,unavail,driver
alive,none,belted,f,23,1998,1989,unavail,pass
alive,none,belted,m,40,2000,1988,unavail,driver
alive,airbag,belted,m,51,2001,1999,deploy,driver
alive,airbag,none,m,54,2001,2000,deploy,driver
alive,airbag,belted,f,51,2002,1996,deploy,driver
dead,none,belted,m,89,2002,1991,unavail,driver
alive,airbag,none,f,65,1998,1997,deploy,pass
alive,none,belted,f,19,2001,1988,unavail,driver
alive,airbag,belted,m,36,2001,1999,deploy,driver
alive,none,none,m,16,1999,1989,unavail,driver
alive,none,none,m,22,2001,1990,unavail,driver
dead,airbag,belted,f,22,1999,1998,nodeploy,driver
alive,none,none,m,40,2002,1988,unavail,pass
alive,none,belted,m,88,2001,1989,unavail,driver
alive,none,belted,m,17,2000,1976,unavail,pass
alive,airbag,none,m,24,2002,2002,deploy,driver
alive,airbag,belted,f,41,2000,1995,nodeploy,driver
alive,none,belted,f,70,1998,1995,unavail,pass
alive,airbag,belted,f,51,1999,1998,deploy,driver
alive,none,belted,f,24,2000,1989,unavail,driver
dead,none,belted,f,47,1999,1994,unavail,driver
alive,none,belted,m,42,1998,1981,unavail,driver
alive,none,none,m,45,1998,1990,unavail,driver
alive,none,belted,m,17,2000,1986,unavail,driver
alive,none,belted,m,25,2002,1990,unavail,driver
alive,airbag,belted,f,43,2002,1990,deploy,driver
alive,airbag,none,f,67,1997,1995,deploy,driver
alive,airbag,belted,f,64,1999,1990,nodeploy,driver
alive,none,belted,f,28,1999,1994,unavail,pass
alive,airbag,belted,f,36,1997,1995,deploy,driver
alive,none,belted,m,25,2002,1989,unavail,pass
alive,airbag,belted,m,27,2002,1997,nodeploy,driver
alive,none,belted,f,84,2002,1989,unavail,driver
alive,airbag,belted,m,23,1998,1990,deploy,driver
alive,none,none,f,42,2002,1992,unavail,driver
alive,airbag,belted,m,37,1997,1994,nodeploy,driver
alive,airbag,belted,f,66,1997,1997,deploy,pass
alive,airbag,belted,m,61,1999,1997,deploy,driver
alive,airbag,belted,f,25,2002,1997,nodeploy,driver
alive,none,none,f,58,1998,1992,unavail,pass
alive,none,none,m,43,1997,1989,unavail,driver
alive,airbag,belted,m,23,2002,1996,nodeploy,driver
alive,airbag,belted,f,36,1999,1998,deploy,driver
alive,none,none,f,70,1999,1992,unavail,pass
alive,airbag,belted,m,32,1998,1998,nodeploy,pass
alive,none,belted,f,24,1999,1989,unavail,driver
alive,airbag,none,m,25,2001,2001,deploy,driver
alive,none,none,m,20,2002,1993,unavail,driver
alive,airbag,belted,m,31,1998,1998,nodeploy,driver
alive,airbag,belted,f,26,2000,1996,deploy,driver
alive,none,belted,m,44,1999,1991,unavail,driver
alive,none,belted,f,29,1999,1991,unavail,driver
alive,none,belted,f,38,2001,1987,unavail,driver
alive,none,belted,m,38,1998,1988,unavail,driver
alive,airbag,belted,m,50,1997,1996,nodeploy,driver
alive,airbag,belted,f,58,1998,1997,deploy,pass
alive,airbag,belted,f,64,2000,2000,deploy,driver
alive,none,belted,m,18,1998,1991,unavail,driver
alive,none,belted,f,56,1999,1992,unavail,pass
alive,none,none,m,20,1999,1989,unavail,pass
alive,none,none,m,47,2001,1990,unavail,driver
alive,airbag,belted,f,50,2001,1995,nodeploy,driver
alive,airbag,belted,m,21,2002,1997,nodeploy,driver
alive,airbag,belted,m,30,1997,1996,nodeploy,driver
alive,airbag,belted,f,50,1998,1997,deploy,driver
alive,none,belted,f,33,1999,1990,unavail,driver
alive,airbag,belted,f,18,2002,1994,deploy,driver
alive,none,none,f,35,1997,1984,unavail,driver
alive,none,none,f,19,1999,1988,unavail,driver
alive,none,belted,f,32,2000,1991,unavail,driver
alive,airbag,belted,f,28,2000,2000,deploy,driver
alive,airbag,belted,f,57,2002,1995,deploy,driver
alive,airbag,none,f,25,1999,1997,deploy,driver
alive,airbag,belted,f,40,2002,1996,deploy,driver
alive,none,belted,f,27,2000,1989,unavail,driver
alive,none,belted,m,55,2001,1990,unavail,driver
alive,airbag,belted,m,36,2002,1999,deploy,driver
alive,airbag,belted,f,22,2000,1998,deploy,driver
alive,airbag,belted,m,24,1997,1997,nodeploy,pass
alive,airbag,none,f,46,1999,1999,deploy,driver
alive,airbag,belted,f,16,1999,1996,nodeploy,driver
alive,airbag,belted,f,22,2000,1998,nodeploy,driver
alive,airbag,belted,f,38,1999,1997,deploy,driver
alive,airbag,belted,f,65,2000,1996,deploy,pass
alive,none,belted,f,81,1997,1993,unavail,driver
alive,airbag,none,f,43,1997,1993,deploy,driver
alive,airbag,belted,f,31,1999,1997,deploy,pass
alive,airbag,none,f,38,2002,2000,deploy,driver
alive,none,belted,m,18,2002,1990,unavail,pass
alive,airbag,belted,m,48,2002,1993,deploy,driver
alive,airbag,belted,f,21,2000,1994,deploy,driver
alive,airbag,none,m,21,2001,2001,nodeploy,driver
alive,none,belted,m,17,1999,1988,unavail,driver
alive,none,belted,f,56,1997,1989,unavail,pass
alive,none,belted,m,46,2002,1990,unavail,driver
alive,airbag,belted,f,79,1997,1996,deploy,pass
alive,none,belted,m,41,2002,1996,unavail,pass
alive,airbag,belted,m,29,2001,1998,nodeploy,driver
alive,airbag,belted,f,27,2000,1999,deploy,driver
alive,airbag,belted,m,39,2001,1996,nodeploy,driver
alive,airbag,belted,m,35,2002,2002,nodeploy,pass
alive,airbag,belted,m,21,1999,1990,deploy,driver
alive,none,belted,m,41,2002,1990,unavail,pass
alive,airbag,none,m,50,1998,1997,nodeploy,driver
alive,airbag,belted,m,54,1999,1998,deploy,driver
alive,none,none,f,45,2002,1992,unavail,driver
alive,airbag,none,m,18,1997,1996,deploy,driver
alive,airbag,none,m,36,1998,1998,deploy,driver
alive,airbag,belted,f,52,2002,2002,nodeploy,pass
alive,airbag,belted,m,79,1999,1994,deploy,driver
alive,none,belted,m,24,1998,1990,unavail,pass
alive,airbag,belted,m,21,1997,1994,deploy,driver
alive,airbag,belted,m,72,2001,1993,nodeploy,driver
alive,none,belted,m,55,2000,1991,unavail,driver
alive,airbag,belted,f,47,2000,1998,deploy,driver
alive,airbag,none,m,37,1997,1995,nodeploy,driver
alive,none,belted,m,19,2002,1987,unavail,pass
alive,airbag,none,m,21,2001,2000,deploy,driver
alive,airbag,belted,f,56,1999,1994,deploy,driver
alive,none,belted,m,21,1998,1990,unavail,driver
alive,none,belted,m,54,1998,1991,unavail,driver
alive,none,belted,m,40,1997,1985,unavail,pass
alive,airbag,belted,f,56,2000,1996,nodeploy,pass
alive,airbag,belted,f,72,1997,1992,deploy,driver
alive,none,none,m,41,1997,1987,unavail,driver
alive,airbag,belted,f,77,1999,1996,deploy,driver
alive,airbag,belted,m,22,2002,2002,deploy,driver
alive,airbag,belted,m,20,1998,1993,nodeploy,driver
alive,airbag,belted,f,35,2001,1994,nodeploy,driver
alive,none,none,f,48,2000,1989,unavail,pass
alive,airbag,belted,m,24,1999,1994,deploy,driver
alive,none,none,m,38,2001,1989,unavail,driver
alive,none,belted,m,36,1998,1979,unavail,driver
alive,none,belted,f,54,2000,1991,unavail,driver
alive,airbag,belted,m,55,2000,1992,nodeploy,driver
alive,none,belted,f,43,1998,1993,unavail,driver
alive,airbag,belted,m,37,1997,1993,deploy,driver
alive,airbag,none,f,19,2002,1999,deploy,driver
alive,none,none,f,29,1998,1984,unavail,driver
alive,none,belted,f,80,2001,1994,unavail,pass
alive,none,belted,f,29,2001,1988,unavail,driver
alive,none,none,f,41,1998,1985,unavail,pass
alive,airbag,belted,f,24,2002,1999,deploy,driver
alive,none,belted,m,27,1999,1987,unavail,pass
alive,airbag,belted,f,60,2002,1994,deploy,driver
alive,airbag,belted,f,54,1997,1991,deploy,driver
alive,none,belted,m,19,2001,1984,unavail,driver
alive,airbag,none,f,20,2000,1991,nodeploy,driver
alive,airbag,none,f,27,1998,1997,deploy,driver
alive,airbag,none,m,24,1997,1994,deploy,pass
alive,none,belted,m,68,1998,1987,unavail,driver
alive,none,none,m,40,1998,1992,unavail,pass
alive,none,belted,f,77,2000,1988,unavail,pass
dead,airbag,belted,f,65,2001,1999,nodeploy,driver
alive,airbag,belted,f,48,2002,2000,deploy,driver
alive,none,belted,f,21,2002,1985,unavail,pass
alive,airbag,belted,m,76,2001,1997,deploy,driver
alive,airbag,none,m,51,1999,1997,deploy,driver
alive,none,belted,f,41,2001,1993,unavail,driver
alive,airbag,none,f,53,1999,1998,deploy,driver
alive,none,none,m,40,2001,1989,unavail,driver
alive,none,belted,f,50,2000,1994,unavail,driver
alive,airbag,belted,f,20,2002,1999,deploy,driver
alive,airbag,none,f,17,2000,1997,deploy,driver
alive,none,belted,m,25,2002,1984,unavail,pass
alive,airbag,belted,f,26,2001,2001,deploy,pass
alive,none,none,f,23,1998,1987,unavail,pass
alive,none,belted,f,29,2001,1991,unavail,driver
alive,airbag,belted,m,22,2001,1993,deploy,driver
alive,airbag,belted,f,27,1998,1997,deploy,driver
alive,none,belted,f,38,2002,1986,unavail,pass
alive,none,belted,f,23,1997,1991,unavail,driver
alive,none,belted,m,28,2000,1990,unavail,driver
alive,airbag,belted,f,35,2001,2000,deploy,driver
alive,none,none,m,54,1999,1979,unavail,driver
alive,airbag,belted,f,65,1998,1993,nodeploy,driver
alive,none,belted,m,23,1998,1990,unavail,pass
alive,airbag,none,f,28,2000,1999,deploy,driver
alive,airbag,belted,f,27,1999,1996,deploy,driver
dead,none,belted,m,17,1999,1993,unavail,driver
alive,none,belted,m,46,2002,1987,unavail,driver
alive,none,belted,f,36,2001,1994,unavail,driver
alive,none,none,m,46,1999,1990,unavail,driver
alive,none,belted,f,24,1998,1991,unavail,driver
alive,none,none,f,25,1999,1989,unavail,driver
alive,airbag,none,m,30,2002,1992,deploy,driver
alive,airbag,belted,f,56,1997,1994,deploy,pass
alive,airbag,belted,f,50,2000,1992,nodeploy,driver
alive,none,belted,f,48,2000,1991,unavail,driver
alive,none,none,m,37,1998,1993,unavail,pass
alive,airbag,belted,m,16,2002,1992,deploy,driver
dead,none,none,f,71,1999,1989,unavail,driver
alive,airbag,belted,m,44,1997,1990,deploy,driver
alive,none,belted,f,43,2000,1991,unavail,driver
alive,none,belted,f,17,1999,1991,unavail,driver
alive,none,belted,f,24,1999,1990,unavail,driver
alive,none,belted,m,66,1997,1979,unavail,driver
alive,none,belted,m,33,1997,1987,unavail,driver
alive,airbag,belted,m,30,2000,2000,nodeploy,driver
alive,none,none,m,27,2000,1989,unavail,pass
alive,airbag,none,f,43,2001,1998,deploy,driver
alive,none,belted,f,38,2000,1991,unavail,driver
alive,none,none,m,24,2000,1992,unavail,driver
alive,airbag,belted,m,76,1997,1993,deploy,driver
dead,none,none,f,38,1999,1987,unavail,driver
alive,airbag,none,m,23,2002,1996,deploy,driver
alive,airbag,belted,f,19,2001,1999,deploy,pass
alive,none,belted,m,87,1997,1983,unavail,driver
alive,airbag,none,f,18,2001,1997,deploy,driver
alive,none,belted,f,61,1999,1990,unavail,pass
alive,airbag,belted,f,63,1999,1995,deploy,driver
alive,airbag,belted,f,72,2002,2001,deploy,driver
alive,airbag,belted,m,39,2002,1995,nodeploy,driver
alive,none,belted,f,30,2001,1994,unavail,pass
alive,none,belted,f,33,1998,1992,unavail,pass
alive,airbag,belted,m,64,1998,1994,deploy,driver
alive,airbag,belted,f,71,1997,1995,deploy,pass
alive,none,none,m,16,1999,1991,unavail,driver
alive,none,belted,f,21,2002,1991,unavail,driver
alive,none,belted,m,36,2001,1987,unavail,driver
alive,none,belted,f,36,1997,1991,unavail,driver
alive,none,none,m,70,2000,1976,unavail,driver
alive,airbag,belted,f,22,2002,2002,deploy,pass
alive,none,belted,m,46,1998,1991,unavail,driver
alive,airbag,belted,f,51,1998,1995,deploy,driver
alive,none,belted,m,19,2002,1991,unavail,pass
alive,airbag,none,m,16,2000,1990,deploy,driver
alive,airbag,belted,m,18,2002,1999,deploy,pass
alive,none,belted,f,17,2002,1994,unavail,driver
alive,airbag,belted,m,80,2001,2001,nodeploy,driver
alive,none,none,m,50,1997,1986,unavail,driver
alive,none,belted,m,57,2001,1985,unavail,driver
alive,airbag,belted,m,25,2002,2000,nodeploy,driver
alive,airbag,belted,f,26,2001,2000,nodeploy,pass
alive,none,belted,f,23,2001,1991,unavail,driver
alive,airbag,belted,f,39,1998,1997,deploy,driver
alive,airbag,belted,m,23,2002,1995,nodeploy,driver
alive,airbag,none,m,47,2000,1993,deploy,driver
alive,airbag,none,m,47,2002,1997,deploy,driver
alive,airbag,belted,m,50,2002,1998,nodeploy,driver
alive,none,none,f,37,1999,1988,unavail,driver
alive,airbag,belted,m,45,2002,2001,deploy,driver
alive,airbag,belted,m,41,2002,2001,deploy,driver
alive,airbag,none,f,22,1999,2000,nodeploy,pass
alive,airbag,belted,f,29,2002,1997,deploy,driver
alive,none,belted,f,36,2002,1987,unavail,pass
alive,none,belted,f,59,1997,1990,unavail,driver
alive,airbag,belted,m,19,2000,1997,nodeploy,driver
alive,none,none,m,34,1998,1988,unavail,pass
alive,airbag,none,f,39,2002,1993,deploy,driver
alive,airbag,belted,m,50,2002,1991,deploy,driver
alive,airbag,belted,m,33,2002,1998,deploy,driver
alive,airbag,belted,f,26,2002,1998,nodeploy,driver
alive,none,belted,m,35,2000,1990,unavail,driver
alive,airbag,belted,f,34,2000,2000,deploy,pass
alive,airbag,belted,f,23,2002,1995,deploy,driver
alive,airbag,belted,m,23,2000,2000,deploy,driver
alive,airbag,belted,f,47,2001,1999,deploy,driver
alive,airbag,belted,m,77,2002,2001,deploy,pass
alive,airbag,none,m,31,1997,1997,deploy,driver
alive,none,belted,m,30,1998,1988,unavail,driver
alive,none,belted,m,39,1999,1986,unavail,driver
alive,airbag,belted,m,17,2002,2001,nodeploy,pass
alive,airbag,belted,f,22,2000,1998,deploy,driver
alive,none,none,m,66,1997,1989,unavail,driver
alive,airbag,belted,f,16,1998,1998,nodeploy,pass
alive,none,belted,f,44,1999,1991,unavail,driver
alive,none,belted,f,80,1997,1986,unavail,driver
alive,none,belted,f,35,2000,1991,unavail,driver
dead,airbag,belted,m,22,2000,1999,deploy,driver
alive,none,belted,f,20,1999,1992,unavail,pass
alive,none,belted,f,18,2001,1990,unavail,pass
alive,airbag,belted,f,38,1997,1994,nodeploy,driver
alive,none,none,m,51,1997,1985,unavail,driver
alive,none,belted,m,16,1998,1986,unavail,driver
dead,none,none,m,25,2002,1989,unavail,driver
alive,airbag,belted,m,42,1999,1994,nodeploy,pass
alive,none,belted,f,50,1998,1992,unavail,driver
alive,none,belted,f,35,1999,1992,unavail,driver
alive,none,belted,m,73,1997,1987,unavail,driver
alive,none,none,m,22,2000,1991,unavail,driver
alive,airbag,belted,f,50,1999,1991,nodeploy,driver
alive,airbag,belted,m,39,2000,1998,nodeploy,driver
alive,airbag,belted,m,59,2002,2000,deploy,driver
alive,none,belted,m,84,1998,1988,unavail,driver
dead,none,belted,m,66,1998,1984,unavail,driver
alive,airbag,belted,f,51,1998,1994,nodeploy,driver
alive,none,none,m,19,1998,1989,unavail,pass
alive,airbag,none,m,28,2000,1997,nodeploy,driver
alive,none,belted,f,35,2000,1985,unavail,driver
alive,airbag,none,m,20,2000,1994,deploy,pass
alive,airbag,belted,f,69,1999,1996,nodeploy,pass
alive,airbag,belted,f,33,1999,1992,deploy,driver
alive,none,belted,m,16,1997,1986,unavail,driver
alive,airbag,belted,m,25,1997,1998,deploy,pass
alive,none,belted,f,35,2002,1989,unavail,driver
alive,none,none,f,25,2002,1985,unavail,driver
alive,airbag,belted,m,68,2000,1998,nodeploy,driver
alive,none,belted,f,20,2001,1992,unavail,driver
alive,airbag,belted,f,35,2000,1998,deploy,driver
alive,airbag,belted,m,19,1999,1995,deploy,driver
alive,airbag,none,m,38,2002,2002,nodeploy,driver
alive,none,none,m,19,2000,1987,unavail,driver
alive,airbag,belted,f,77,1997,1994,deploy,driver
alive,airbag,belted,f,23,1999,1998,deploy,driver
alive,none,none,f,33,2002,1979,unavail,driver
