Unnamed: 0,Life Status,Airbag Available,Seatbelt in Use,Gender,Age of Occ,Accident Year,Vehicle Year,Airbag Deploy,Occ Role
,alive,airbag,belted,f,48,1999,1997.0,deploy,pass
,alive,airbag,belted,m,21,2002,1999.0,nodeploy,driver
,alive,airbag,none,m,27,1999,1995.0,deploy,driver
,alive,none,none,f,89,1998,1992.0,unavail,pass
,alive,none,belted,f,34,1998,1984.0,unavail,driver
,alive,airbag,belted,m,21,2001,1999.0,deploy,driver
,alive,none,belted,m,56,1997,1990.0,unavail,driver
,alive,none,none,m,25,2002,1990.0,unavail,driver
,alive,airbag,none,m,37,2001,1996.0,deploy,driver
,alive,none,belted,f,57,2001,1991.0,unavail,driver
,alive,airbag,belted,f,41,2000,2000.0,deploy,driver
,alive,none,none,m,38,2002,1986.0,unavail,driver
,alive,airbag,belted,m,27,2001,2002.0,nodeploy,driver
,alive,airbag,belted,f,38,1999,1999.0,nodeploy,pass
,dead,airbag,none,m,29,1999,1996.0,deploy,driver
,alive,airbag,belted,m,74,1999,1992.0,deploy,driver
,alive,airbag,belted,f,22,2000,1998.0,nodeploy,driver
,alive,airbag,none,m,32,2000,1993.0,deploy,driver
,alive,airbag,belted,m,17,1998,1997.0,deploy,driver
,alive,airbag,none,f,47,2002,2001.0,deploy,driver
,alive,airbag,belted,f,19,2000,1995.0,nodeploy,driver
,alive,airbag,none,f,71,2001,1999.0,nodeploy,pass
,alive,airbag,belted,m,17,1998,1998.0,nodeploy,driver
,alive,none,belted,f,29,1999,1993.0,unavail,driver
,alive,none,none,m,16,1998,1991.0,unavail,pass
,alive,none,none,m,22,2002,1982.0,unavail,driver
,alive,airbag,belted,f,82,1999,1999.0,nodeploy,driver
,alive,airbag,belted,f,77,2000,1995.0,deploy,driver
,alive,none,belted,f,64,1997,1991.0,unavail,driver
,alive,none,belted,m,37,1999,1987.0,unavail,driver
,alive,none,none,f,43,1999,1982.0,unavail,pass
,alive,airbag,belted,m,40,1997,1995.0,deploy,driver
,alive,airbag,belted,f,51,2001,1998.0,nodeploy,pass
,alive,airbag,belted,m,16,1998,1995.0,deploy,driver
,alive,airbag,belted,f,21,1999,1996.0,deploy,driver
,dead,airbag,none,m,68,2002,2000.0,deploy,driver
,alive,airbag,belted,m,34,1998,1998.0,deploy,pass
,alive,none,belted,m,19,2000,1990.0,unavail,pass
,alive,none,belted,m,58,2000,1990.0,unavail,driver
,alive,none,none,m,37,2002,1993.0,unavail,driver
,alive,none,belted,f,34,1999,1993.0,unavail,driver
,alive,none,belted,f,39,1999,1989.0,unavail,driver
,alive,none,belted,m,18,1999,1987.0,unavail,pass
,alive,airbag,none,f,19,1998,1997.0,deploy,driver
,alive,airbag,belted,f,16,2001,1999.0,deploy,driver
,alive,none,belted,m,56,2001,1992.0,unavail,driver
,alive,none,belted,m,44,1999,1986.0,unavail,driver
,alive,none,none,m,25,1999,1994.0,unavail,pass
,alive,airbag,belted,m,17,2002,2001.0,nodeploy,driver
,alive,none,belted,f,17,2000,1991.0,unavail,driver
,alive,airbag,belted,f,46,2001,1994.0,nodeploy,pass
,alive,airbag,belted,f,27,2001,1996.0,deploy,driver
,alive,airbag,belted,f,19,1998,1998.0,nodeploy,driver
,alive,airbag,belted,m,67,1999,1992.0,deploy,driver
,alive,none,belted,f,16,2000,1991.0,unavail,pass
,alive,airbag,belted,m,52,2001,1998.0,deploy,driver
,alive,airbag,none,f,22,1998,1996.0,deploy,pass
,alive,none,belted,f,71,1999,1983.0,unavail,pass
,alive,none,belted,m,35,1999,1991.0,unavail,driver
,alive,none,belted,m,39,1998,1992.0,unavail,driver
,alive,none,belted,f,30,1999,1990.0,unavail,pass
,alive,airbag,belted,f,20,2001,2001.0,deploy,pass
,alive,none,belted,f,63,1999,1984.0,unavail,driver
,dead,airbag,belted,f,19,1997,1996.0,deploy,pass
,alive,airbag,none,m,43,2000,1997.0,deploy,driver
,alive,airbag,belted,m,22,2000,2000.0,deploy,driver
,alive,airbag,belted,f,39,2000,1991.0,nodeploy,driver
,alive,none,belted,f,17,2002,1990.0,unavail,driver
,alive,airbag,belted,f,26,2002,2002.0,deploy,driver
,alive,none,none,f,48,1997,1990.0,unavail,driver
,alive,airbag,belted,f,38,2002,1996.0,deploy,driver
,dead,none,none,f,56,1999,1982.0,unavail,driver
,alive,airbag,belted,m,19,2002,1995.0,deploy,driver
,alive,none,belted,m,27,2002,1988.0,unavail,driver
,alive,airbag,belted,m,18,2000,2000.0,deploy,driver
,alive,airbag,belted,f,27,1998,1994.0,deploy,driver
,dead,airbag,none,m,25,2002,2002.0,nodeploy,driver
,alive,none,belted,m,79,2000,1992.0,unavail,driver
,alive,airbag,belted,f,20,1999,1991.0,deploy,driver
,alive,none,belted,m,18,1999,1994.0,unavail,pass
,alive,airbag,belted,m,21,2002,1999.0,deploy,pass
,alive,airbag,belted,m,94,1999,1995.0,deploy,driver
,alive,none,belted,m,45,1998,1985.0,unavail,driver
,alive,airbag,none,m,20,1999,1997.0,deploy,pass
,alive,airbag,belted,m,55,1998,1996.0,nodeploy,driver
,alive,none,belted,f,19,2000,1989.0,unavail,pass
,alive,airbag,none,f,21,1999,1999.0,deploy,driver
,alive,airbag,belted,f,28,2001,1998.0,deploy,pass
,alive,airbag,belted,f,64,1998,1995.0,deploy,driver
,alive,none,belted,m,23,2000,1988.0,unavail,driver
,alive,none,none,f,17,2000,1992.0,unavail,pass
,alive,airbag,belted,m,51,2002,2002.0,deploy,driver
,alive,airbag,belted,f,23,2002,1994.0,deploy,driver
,alive,airbag,belted,f,32,1998,1995.0,nodeploy,pass
,dead,none,belted,m,43,1999,1994.0,unavail,driver
,alive,airbag,belted,m,35,1999,1999.0,deploy,driver
,alive,none,belted,f,87,2001,1990.0,unavail,driver
,alive,airbag,none,m,18,2000,1996.0,deploy,pass
,dead,airbag,belted,f,43,1999,1991.0,nodeploy,driver
,alive,none,none,f,37,1998,1993.0,unavail,pass
,alive,airbag,belted,m,62,2002,1990.0,deploy,driver
,alive,none,none,m,50,1997,1985.0,unavail,driver
,alive,airbag,belted,m,39,2001,1997.0,nodeploy,driver
,alive,none,belted,m,43,2000,1989.0,unavail,driver
,alive,airbag,belted,f,26,2001,2001.0,deploy,driver
,alive,none,belted,m,28,1999,1992.0,unavail,pass
,alive,airbag,belted,f,40,2000,1998.0,deploy,driver
,alive,airbag,belted,f,22,2000,2000.0,nodeploy,driver
,dead,none,none,m,42,2000,1987.0,unavail,driver
,alive,airbag,belted,f,17,1998,1996.0,deploy,driver
,dead,none,none,f,54,1998,1984.0,unavail,driver
,alive,none,none,m,76,2000,1980.0,unavail,driver
,alive,airbag,belted,m,47,2000,1996.0,deploy,driver
,alive,none,belted,f,35,1998,1989.0,unavail,driver
,alive,none,belted,m,45,1997,1986.0,unavail,driver
,alive,none,belted,f,25,2002,1991.0,unavail,driver
,alive,airbag,belted,f,38,2000,2000.0,deploy,driver
,alive,airbag,none,f,42,1997,1995.0,nodeploy,driver
,alive,none,belted,f,37,1998,1992.0,unavail,driver
,alive,none,none,m,24,2000,1991.0,unavail,driver
,alive,airbag,belted,f,47,1999,1996.0,deploy,driver
,alive,none,belted,f,18,2000,1987.0,unavail,pass
,alive,airbag,none,f,26,2001,1996.0,nodeploy,pass
,alive,airbag,belted,f,18,1998,1997.0,nodeploy,driver
,alive,airbag,belted,m,19,2001,2001.0,deploy,driver
,alive,airbag,belted,m,55,2002,1999.0,nodeploy,driver
,alive,airbag,belted,m,19,1999,1994.0,deploy,driver
,alive,airbag,belted,f,27,2001,1998.0,deploy,driver
,alive,none,belted,m,21,2002,1994.0,unavail,pass
,alive,airbag,none,f,26,2001,2000.0,nodeploy,driver
,alive,none,belted,f,88,2001,1989.0,unavail,driver
,alive,none,belted,m,37,1998,1988.0,unavail,driver
,alive,none,none,m,44,1997,1984.0,unavail,driver
,alive,airbag,belted,m,40,2000,2000.0,nodeploy,driver
,dead,none,belted,m,29,2002,1987.0,unavail,driver
,alive,none,belted,f,19,1998,1988.0,unavail,pass
,alive,none,none,f,17,2002,1984.0,unavail,pass
,alive,airbag,belted,f,39,1998,1994.0,deploy,driver
,alive,airbag,none,m,73,2002,1996.0,deploy,driver
,alive,none,belted,m,27,1999,1984.0,unavail,driver
,alive,none,belted,m,21,2000,1985.0,unavail,driver
,alive,airbag,belted,m,24,1999,1998.0,deploy,pass
,alive,none,belted,m,49,2002,1994.0,unavail,driver
,alive,none,belted,f,53,1999,1989.0,unavail,driver
,alive,airbag,belted,f,38,2000,2000.0,deploy,driver
,alive,airbag,belted,f,16,2001,1999.0,nodeploy,driver
,alive,airbag,none,m,29,2001,1994.0,deploy,driver
,alive,none,belted,f,46,1999,1993.0,unavail,pass
,alive,none,belted,m,47,2002,1981.0,unavail,driver
,alive,none,belted,f,37,2002,1994.0,unavail,driver
,alive,none,belted,f,16,1997,1973.0,unavail,pass
,alive,airbag,belted,f,40,1998,1995.0,nodeploy,driver
,alive,airbag,belted,f,65,1998,1998.0,nodeploy,pass
,alive,airbag,belted,m,62,2001,1991.0,nodeploy,driver
,alive,none,belted,m,16,1999,1989.0,unavail,driver
,alive,airbag,none,f,20,2000,1996.0,nodeploy,driver
,alive,none,belted,f,35,1997,1990.0,unavail,driver
,alive,airbag,belted,m,27,2002,1997.0,deploy,driver
,alive,airbag,belted,f,40,1998,1995.0,deploy,driver
,alive,none,none,m,32,2000,1987.0,unavail,driver
,alive,airbag,belted,f,41,2002,2000.0,deploy,driver
,alive,airbag,none,f,21,2001,1998.0,deploy,driver
,alive,airbag,belted,f,81,1998,1991.0,deploy,driver
,alive,none,belted,f,27,1999,1993.0,unavail,driver
,alive,none,none,m,27,2000,1989.0,unavail,driver
,alive,none,belted,f,18,1997,1988.0,unavail,pass
,alive,airbag,belted,f,44,1998,1995.0,deploy,driver
,alive,none,none,m,36,1997,1989.0,unavail,pass
,alive,airbag,belted,f,30,2002,2003.0,nodeploy,driver
,alive,none,none,m,24,1997,1983.0,unavail,driver
,alive,none,belted,f,16,1999,1985.0,unavail,driver
,alive,airbag,none,m,31,1997,1996.0,deploy,driver
,alive,none,belted,f,20,2001,1991.0,unavail,pass
,alive,none,none,m,73,1997,1989.0,unavail,driver
,alive,none,belted,m,30,1997,1985.0,unavail,pass
,alive,airbag,belted,f,36,1997,1994.0,deploy,driver
,alive,airbag,belted,f,17,2000,1997.0,deploy,driver
,alive,none,belted,f,54,2000,1991.0,unavail,pass
,dead,airbag,belted,m,56,2002,2002.0,deploy,pass
,alive,airbag,belted,m,55,1998,1995.0,deploy,driver
,alive,none,belted,f,19,2001,1989.0,unavail,driver
,alive,airbag,belted,m,23,1998,1997.0,deploy,driver
,alive,none,belted,m,58,1998,1987.0,unavail,driver
,alive,none,none,f,38,1998,1987.0,unavail,driver
,alive,none,belted,f,18,1998,1989.0,unavail,driver
,alive,airbag,none,f,25,2000,1994.0,deploy,pass
,alive,airbag,belted,f,21,2000,1993.0,deploy,driver
,alive,none,belted,m,20,1998,1986.0,unavail,driver
,alive,none,belted,m,22,1997,1986.0,unavail,pass
,alive,airbag,belted,f,17,2002,2001.0,nodeploy,driver
,alive,airbag,belted,f,39,2002,2001.0,nodeploy,driver
,alive,airbag,belted,f,35,2002,1997.0,nodeploy,driver
,alive,none,belted,f,19,1999,1989.0,unavail,driver
,alive,none,belted,m,45,1997,1981.0,unavail,driver
,alive,airbag,belted,m,36,1998,1995.0,deploy,pass
,alive,airbag,belted,f,23,1999,1998.0,deploy,driver
,alive,none,belted,m,47,1998,1990.0,unavail,driver
,alive,airbag,belted,m,19,1998,1994.0,deploy,driver
,alive,airbag,belted,f,51,1999,1993.0,nodeploy,driver
,alive,none,none,m,29,1999,1988.0,unavail,driver
,alive,airbag,belted,m,18,2002,1995.0,deploy,driver
,alive,airbag,belted,m,53,2002,2000.0,nodeploy,driver
,alive,none,belted,m,47,2001,1988.0,unavail,driver
,alive,none,none,f,53,1997,1985.0,unavail,driver
,alive,none,belted,m,28,2000,1993.0,unavail,driver
,alive,airbag,belted,f,20,1998,1996.0,nodeploy,driver
,alive,none,none,m,26,2001,1991.0,unavail,pass
,alive,airbag,none,f,20,2002,2001.0,deploy,pass
,alive,airbag,belted,m,22,1997,1997.0,nodeploy,driver
,alive,airbag,belted,m,30,2002,1999.0,deploy,pass
,alive,none,none,f,52,1998,1989.0,unavail,driver
,alive,none,belted,f,62,1998,1993.0,unavail,driver
,alive,airbag,belted,f,28,1999,1999.0,deploy,driver
,alive,none,belted,m,50,1997,1986.0,unavail,driver
,dead,airbag,none,m,36,2000,1999.0,deploy,driver
,alive,none,belted,m,33,1999,1977.0,unavail,driver
,dead,airbag,none,m,29,2002,2002.0,deploy,driver
,dead,none,none,m,40,1997,1969.0,unavail,driver
,alive,airbag,belted,f,22,2001,1996.0,deploy,driver
,alive,airbag,belted,f,27,1997,1995.0,deploy,driver
,alive,airbag,belted,f,81,1998,1994.0,nodeploy,driver
,alive,airbag,belted,m,48,1997,1996.0,nodeploy,driver
,alive,airbag,belted,m,40,2000,1996.0,deploy,driver
,alive,none,belted,f,51,1998,1985.0,unavail,driver
,alive,airbag,belted,f,51,2000,1996.0,deploy,driver
,alive,none,belted,f,44,2001,1993.0,unavail,pass
,alive,airbag,belted,m,43,2002,1998.0,deploy,pass
,alive,airbag,none,m,25,1999,1995.0,nodeploy,driver
,alive,none,belted,f,44,1998,1990.0,unavail,pass
,alive,airbag,belted,f,62,1999,1999.0,deploy,driver
,alive,airbag,belted,m,48,2000,1997.0,nodeploy,driver
,alive,airbag,none,m,46,2001,2001.0,nodeploy,driver
,alive,none,none,f,34,2000,1983.0,unavail,driver
,alive,airbag,none,m,64,2000,2000.0,deploy,driver
,alive,airbag,belted,f,35,2001,1998.0,nodeploy,driver
,alive,airbag,none,f,26,2000,1999.0,nodeploy,driver
,alive,airbag,belted,m,24,2000,1997.0,deploy,pass
,alive,none,belted,m,40,2000,1987.0,unavail,driver
,alive,airbag,belted,f,24,2001,1995.0,nodeploy,driver
,alive,airbag,belted,f,45,2000,1994.0,deploy,driver
,alive,airbag,belted,f,20,1999,1993.0,deploy,driver
,alive,none,belted,f,19,1997,1989.0,unavail,driver
,alive,none,none,m,17,2000,1983.0,unavail,pass
,alive,airbag,belted,f,31,2002,1993.0,deploy,driver
,alive,airbag,belted,m,40,1999,1998.0,nodeploy,driver
,alive,none,none,f,18,1997,1987.0,unavail,pass
,alive,airbag,none,m,19,2001,1996.0,nodeploy,driver
,alive,airbag,belted,m,31,2002,2000.0,deploy,pass
,alive,airbag,belted,f,21,2000,2000.0,deploy,driver
,alive,none,none,f,45,2002,1989.0,unavail,pass
,alive,none,none,m,52,1999,1988.0,unavail,driver
,alive,none,belted,m,19,2002,1990.0,unavail,driver
,alive,none,none,f,59,1999,1986.0,unavail,driver
,dead,none,none,m,18,1998,1985.0,unavail,driver
,alive,none,none,m,36,2001,1986.0,unavail,driver
,dead,airbag,belted,f,18,2001,1996.0,nodeploy,pass
,alive,airbag,none,f,39,2001,1996.0,nodeploy,driver
,alive,airbag,none,m,27,2000,1995.0,nodeploy,driver
,alive,none,belted,f,21,1999,1992.0,unavail,driver
,alive,none,belted,f,21,1998,1993.0,unavail,driver
,alive,none,belted,f,17,2000,1995.0,unavail,pass
,alive,airbag,belted,f,62,2002,2000.0,nodeploy,pass
,alive,airbag,none,m,27,1997,1997.0,deploy,pass
,alive,none,belted,m,24,2002,1991.0,unavail,pass
,alive,airbag,belted,m,42,1999,1996.0,nodeploy,driver
,alive,none,none,m,32,1998,1988.0,unavail,pass
,alive,airbag,belted,f,32,2000,1997.0,deploy,driver
,alive,none,none,m,59,1997,1994.0,unavail,driver
,alive,airbag,belted,m,47,2000,1998.0,nodeploy,driver
,alive,airbag,none,f,22,2002,2000.0,deploy,pass
,alive,airbag,belted,f,33,2002,2001.0,deploy,driver
,alive,airbag,belted,f,17,2000,1997.0,nodeploy,driver
,alive,airbag,none,m,70,2002,1996.0,deploy,driver
,alive,airbag,belted,f,64,2000,1998.0,nodeploy,driver
,alive,none,belted,m,20,2001,1991.0,unavail,driver
,alive,airbag,none,f,23,2001,1993.0,nodeploy,pass
,alive,none,belted,f,62,1998,1991.0,unavail,driver
,alive,none,belted,m,34,1998,1988.0,unavail,driver
,alive,none,belted,m,43,1997,1988.0,unavail,driver
,alive,airbag,belted,m,40,2002,2000.0,deploy,driver
,alive,none,none,m,59,2001,1984.0,unavail,driver
,alive,airbag,none,m,39,2000,1998.0,deploy,driver
,alive,none,belted,f,79,2002,1991.0,unavail,driver
,alive,airbag,belted,f,30,1999,1997.0,nodeploy,driver
,alive,none,none,m,19,1997,1984.0,unavail,driver
,alive,none,belted,f,19,1997,1993.0,unavail,driver
,alive,none,none,m,38,1999,1988.0,unavail,driver
,alive,none,belted,m,27,1997,1993.0,unavail,pass
,alive,airbag,none,f,58,2002,2002.0,deploy,driver
,alive,airbag,belted,f,17,2000,1995.0,nodeploy,driver
,alive,airbag,belted,m,66,1997,1995.0,deploy,driver
,alive,airbag,belted,m,61,1998,1995.0,nodeploy,pass
,alive,airbag,belted,m,22,2000,1998.0,nodeploy,pass
,alive,airbag,belted,f,31,2002,2000.0,nodeploy,driver
,alive,airbag,none,f,50,2000,1996.0,deploy,driver
,alive,none,none,f,20,1997,1988.0,unavail,pass
,alive,none,belted,f,25,1997,1992.0,unavail,driver
,alive,none,belted,m,21,2001,1988.0,unavail,driver
,alive,airbag,belted,f,23,1999,1999.0,deploy,driver
,alive,airbag,none,f,60,2002,1997.0,deploy,driver
,alive,none,belted,m,25,1998,1991.0,unavail,pass
,dead,none,none,m,40,2000,1984.0,unavail,driver
,alive,airbag,belted,f,73,1999,1998.0,deploy,driver
,alive,none,belted,m,26,1998,1994.0,unavail,driver
,alive,airbag,belted,m,30,2002,2002.0,nodeploy,pass
,alive,airbag,belted,m,21,1997,1996.0,nodeploy,driver
,alive,airbag,belted,m,36,2001,1998.0,deploy,pass
,alive,none,belted,m,54,2002,1993.0,unavail,driver
,alive,airbag,belted,f,28,1999,1993.0,deploy,driver
,alive,none,belted,f,19,1998,1992.0,unavail,driver
,alive,none,belted,m,47,1997,1993.0,unavail,driver
,alive,airbag,belted,m,42,2002,2000.0,nodeploy,driver
,alive,none,belted,f,31,1997,1992.0,unavail,driver
,alive,airbag,belted,m,17,1997,1996.0,deploy,driver
,alive,none,belted,f,56,1998,1993.0,unavail,driver
,alive,airbag,belted,f,35,2000,1999.0,deploy,driver
,alive,airbag,belted,m,24,1998,1996.0,deploy,driver
,alive,none,none,f,21,1997,1986.0,unavail,driver
,alive,airbag,none,m,40,1999,1999.0,nodeploy,driver
,alive,none,belted,m,40,1999,1994.0,unavail,driver
,alive,airbag,belted,f,44,1998,1996.0,deploy,driver
,alive,airbag,belted,m,47,1999,1995.0,nodeploy,driver
,alive,none,belted,f,42,1999,1983.0,unavail,pass
,dead,none,belted,f,21,2002,1993.0,unavail,driver
,alive,airbag,belted,f,16,1999,1993.0,deploy,driver
,alive,airbag,belted,m,49,2002,2001.0,deploy,driver
,alive,none,belted,m,24,1998,1993.0,unavail,driver
,alive,airbag,belted,f,20,1999,1998.0,deploy,driver
,alive,airbag,belted,f,21,2002,1999.0,deploy,driver
,alive,airbag,none,m,24,1997,1997.0,nodeploy,driver
,alive,none,belted,m,54,2001,1990.0,unavail,driver
,alive,none,belted,f,41,1999,1991.0,unavail,driver
,alive,airbag,none,m,48,1998,1992.0,nodeploy,driver
,dead,airbag,none,f,62,1997,1996.0,deploy,driver
,alive,none,none,m,17,1997,1994.0,unavail,driver
,alive,none,belted,f,44,2002,1988.0,unavail,driver
,dead,none,belted,f,68,1998,1988.0,unavail,driver
,alive,none,belted,m,47,1997,1989.0,unavail,driver
,alive,none,none,f,24,2000,1992.0,unavail,pass
,alive,none,none,m,30,2000,1988.0,unavail,driver
,alive,none,belted,m,17,2002,1993.0,unavail,pass
,alive,airbag,belted,m,30,2000,1991.0,deploy,driver
,alive,none,belted,m,52,1999,1993.0,unavail,driver
,alive,airbag,none,m,64,2002,2001.0,nodeploy,driver
,alive,none,none,f,19,1998,1985.0,unavail,driver
,alive,airbag,belted,m,35,1997,1994.0,deploy,driver
,alive,airbag,belted,m,65,1998,1993.0,nodeploy,driver
,alive,airbag,none,f,17,1999,1998.0,deploy,pass
,alive,none,none,m,30,2001,1989.0,unavail,driver
,alive,none,none,f,35,2001,1990.0,unavail,driver
,alive,none,none,f,17,2000,1994.0,unavail,pass
,alive,none,belted,m,37,1997,1988.0,unavail,driver
,alive,none,none,m,30,1997,1985.0,unavail,driver
,alive,airbag,belted,m,16,1997,1996.0,deploy,driver
,alive,none,belted,f,35,2000,1985.0,unavail,pass
,alive,airbag,belted,m,28,1997,1995.0,nodeploy,pass
,alive,airbag,belted,m,23,1997,1995.0,nodeploy,pass
,alive,none,none,m,32,1999,1988.0,unavail,driver
,alive,airbag,none,f,73,2000,1996.0,deploy,driver
,alive,none,none,m,31,1999,1990.0,unavail,driver
,alive,airbag,belted,m,55,1999,1994.0,deploy,driver
,alive,none,belted,f,43,1997,1982.0,unavail,driver
,alive,airbag,none,f,18,1999,1998.0,nodeploy,pass
,alive,none,belted,m,18,2000,1993.0,unavail,driver
,alive,airbag,belted,m,26,1999,1996.0,nodeploy,pass
,alive,none,none,m,22,1998,1987.0,unavail,pass
,alive,none,none,f,40,1997,1985.0,unavail,driver
,alive,none,belted,m,17,1997,1993.0,unavail,driver
,alive,airbag,belted,f,61,2002,1993.0,deploy,driver
,alive,airbag,belted,m,33,2001,1998.0,deploy,pass
,dead,none,none,f,24,1999,1989.0,unavail,driver
,alive,airbag,belted,m,36,2001,1994.0,nodeploy,driver
,alive,none,belted,f,31,1999,1988.0,unavail,driver
,alive,airbag,belted,f,30,2002,1999.0,deploy,pass
,alive,airbag,belted,f,44,2001,1998.0,deploy,pass
,alive,none,belted,f,54,2002,1985.0,unavail,pass
,alive,airbag,none,m,20,1998,1995.0,nodeploy,driver
,alive,none,belted,f,23,2002,1986.0,unavail,pass
,alive,none,belted,m,27,1997,1992.0,unavail,driver
,alive,airbag,belted,f,61,2000,1991.0,nodeploy,pass
,alive,none,belted,f,45,2000,1986.0,unavail,pass
,alive,none,none,m,37,1997,1985.0,unavail,driver
,alive,airbag,belted,f,21,1999,1996.0,nodeploy,pass
,alive,airbag,none,f,32,1998,1993.0,deploy,driver
,alive,none,belted,f,17,2001,1991.0,unavail,pass
,alive,airbag,none,m,48,1998,1996.0,deploy,driver
,alive,airbag,belted,m,40,2002,1994.0,deploy,driver
,alive,airbag,none,m,16,2001,2001.0,deploy,pass
,alive,airbag,belted,f,49,2001,1991.0,nodeploy,driver
,alive,none,belted,m,19,1999,1989.0,unavail,driver
,alive,airbag,none,m,49,1998,1994.0,deploy,driver
,alive,airbag,belted,f,31,1998,1998.0,nodeploy,pass
,alive,airbag,belted,f,24,1999,1998.0,deploy,driver
,alive,none,belted,m,93,1997,1982.0,unavail,driver
,alive,airbag,belted,m,40,2001,1992.0,deploy,driver
,alive,airbag,belted,f,44,1998,1989.0,deploy,driver
,alive,airbag,belted,f,23,2002,1999.0,deploy,pass
,alive,airbag,belted,f,29,2002,2000.0,nodeploy,driver
,alive,none,belted,f,26,2002,1984.0,unavail,driver
,alive,airbag,none,f,21,1999,1997.0,deploy,pass
,alive,airbag,belted,f,37,1999,1995.0,deploy,driver
,alive,airbag,belted,f,21,1998,1994.0,deploy,driver
,alive,airbag,belted,f,76,1997,1996.0,nodeploy,pass
,alive,none,belted,m,22,1999,1990.0,unavail,driver
,dead,none,none,m,43,1998,1993.0,unavail,driver
,alive,none,none,f,33,2000,1988.0,unavail,driver
,alive,airbag,belted,m,18,2000,1995.0,deploy,driver
,alive,airbag,belted,m,39,2000,2000.0,nodeploy,driver
