,Life Status,Airbag Available,Seatbelt in Use,Gender,Age of Occ,Accident Year,Vehicle Year,Airbag Deploy,Occ Role
18436,alive,airbag,none,f,43,2001,1998,nodeploy,driver
18437,alive,airbag,belted,f,20,2001,1994,nodeploy,driver
18438,alive,none,belted,m,45,2001,1989,unavail,driver
18439,alive,none,belted,m,37,2001,1994,unavail,driver
18440,alive,airbag,belted,f,31,2001,1998,nodeploy,driver
18441,alive,airbag,belted,f,52,2001,1992,deploy,driver
18442,alive,none,belted,m,56,2001,1992,unavail,pass
18443,alive,airbag,belted,m,46,2001,2000,nodeploy,driver
18444,alive,airbag,belted,m,17,2001,2000,nodeploy,pass
18445,alive,airbag,none,f,59,2001,1998,deploy,driver
18446,alive,airbag,none,f,44,2001,1991,nodeploy,driver
18447,alive,airbag,none,f,48,2001,1991,nodeploy,pass
18448,alive,airbag,belted,m,95,2001,1999,deploy,driver
18449,alive,airbag,belted,f,18,2001,2000,nodeploy,driver
18450,alive,none,belted,f,24,2001,1990,unavail,driver
18451,alive,none,none,m,22,2001,1991,unavail,driver
18452,alive,none,belted,f,22,2001,1991,unavail,pass
18453,alive,airbag,none,m,58,2001,1999,nodeploy,driver
18454,alive,airbag,none,f,56,2001,1999,nodeploy,pass
18455,alive,none,belted,m,44,2001,1994,unavail,driver
18456,alive,none,belted,f,17,2001,1997,unavail,driver
18457,alive,none,belted,f,16,2001,1997,unavail,pass
18458,alive,none,belted,m,17,2001,1989,unavail,driver
18459,alive,none,none,m,42,2001,1989,unavail,driver
18460,alive,none,none,f,32,2001,1989,unavail,pass
18461,alive,airbag,belted,m,22,2001,1992,deploy,driver
18462,alive,airbag,belted,f,49,2001,2000,deploy,driver
18463,alive,none,belted,m,17,2001,1991,unavail,driver
18464,alive,airbag,belted,f,76,2001,1997,deploy,driver
18465,alive,airbag,belted,f,76,2001,1997,deploy,pass
18466,alive,airbag,none,m,46,2001,2001,deploy,driver
18467,alive,airbag,belted,m,16,2001,1998,deploy,driver
18468,alive,none,belted,m,16,2001,1986,unavail,driver
18469,alive,airbag,none,m,51,2001,1995,deploy,driver
18470,alive,none,none,m,34,2001,1995,unavail,pass
18471,alive,airbag,belted,f,20,2001,1998,nodeploy,driver
18472,alive,airbag,belted,f,18,2001,1998,nodeploy,pass
18473,alive,none,belted,m,56,2001,1990,unavail,driver
18474,alive,airbag,none,f,32,2001,1994,deploy,driver
18475,alive,none,belted,f,30,2001,1994,unavail,pass
18476,alive,airbag,belted,f,71,2001,1994,deploy,driver
18477,alive,none,belted,f,69,2001,1990,unavail,driver
18478,alive,airbag,belted,f,54,2001,1998,nodeploy,driver
18479,alive,airbag,belted,m,48,2001,1999,deploy,driver
18480,alive,airbag,belted,m,54,2001,1999,deploy,driver
18481,alive,airbag,belted,m,46,2001,1996,deploy,driver
18482,alive,airbag,belted,f,51,2001,1998,nodeploy,driver
18483,alive,airbag,belted,m,60,2001,1999,nodeploy,driver
18484,alive,none,none,m,24,2001,1986,unavail,driver
18485,alive,airbag,belted,f,43,2001,1994,deploy,driver
18486,alive,airbag,none,f,41,2001,1991,nodeploy,driver
18487,alive,none,none,m,17,2001,1988,unavail,driver
18488,alive,none,belted,f,49,2001,1992,unavail,driver
18489,alive,airbag,none,f,83,2001,2001,nodeploy,driver
18490,alive,airbag,belted,m,22,2001,1993,deploy,driver
18491,alive,none,belted,m,22,2001,1993,unavail,pass
18492,alive,airbag,belted,f,28,2001,1997,deploy,driver
18493,alive,airbag,belted,m,77,2001,1997,deploy,driver
18494,alive,airbag,belted,f,76,2001,1997,deploy,pass
18495,alive,airbag,belted,f,27,2001,1996,nodeploy,driver
18496,alive,airbag,none,f,26,2001,1996,nodeploy,pass
18497,alive,none,belted,m,17,2001,1989,unavail,driver
18498,alive,airbag,belted,f,63,2001,1994,deploy,driver
18499,alive,airbag,belted,f,21,2001,2000,deploy,driver
18500,alive,airbag,belted,m,26,2001,1993,deploy,driver
18501,dead,none,none,m,37,2001,1986,unavail,driver
18502,alive,airbag,belted,m,85,2001,1997,nodeploy,driver
18503,alive,airbag,belted,f,77,2001,1997,nodeploy,pass
18504,alive,none,belted,f,53,2001,1992,unavail,driver
18505,alive,none,belted,m,53,2001,1992,unavail,pass
18506,alive,none,none,m,36,2001,1986,unavail,driver
18507,alive,airbag,none,m,18,2001,2000,nodeploy,driver
18508,alive,airbag,belted,f,30,2001,2001,deploy,driver
18509,alive,airbag,belted,m,49,2001,1991,deploy,driver
18510,alive,none,belted,f,51,2001,1991,unavail,pass
18511,alive,airbag,belted,m,31,2001,1999,deploy,driver
18512,alive,airbag,belted,f,31,2001,1999,nodeploy,pass
18513,alive,airbag,belted,f,37,2001,1999,deploy,driver
18514,alive,none,belted,m,40,2001,1990,unavail,driver
18515,alive,none,belted,m,22,2001,1988,unavail,driver
18516,alive,none,belted,f,23,2001,1988,unavail,pass
18517,alive,none,belted,f,43,2001,1986,unavail,driver
18518,alive,airbag,none,m,74,2001,2000,nodeploy,driver
18519,alive,airbag,belted,f,73,2001,2000,nodeploy,pass
18520,alive,none,belted,m,38,2001,1985,unavail,driver
18521,alive,none,belted,m,24,2001,1994,unavail,driver
18522,dead,airbag,none,m,87,2001,2000,nodeploy,driver
18523,alive,airbag,belted,f,35,2001,2000,deploy,driver
18524,alive,airbag,belted,m,16,2001,2000,deploy,pass
18525,alive,none,belted,m,40,2001,1991,unavail,driver
18526,alive,none,none,m,38,2001,1992,unavail,driver
18527,alive,none,none,m,39,2001,1992,unavail,pass
18528,alive,none,belted,f,16,2001,1992,unavail,driver
18529,alive,airbag,belted,m,38,2001,2000,nodeploy,driver
18530,alive,airbag,belted,f,32,2001,2000,nodeploy,driver
18531,alive,none,belted,m,56,2001,1992,unavail,driver
18532,alive,airbag,belted,f,32,2001,2000,deploy,driver
18533,alive,none,belted,f,40,2001,1988,unavail,driver
18534,alive,airbag,belted,f,68,2001,1995,deploy,driver
18535,alive,airbag,belted,f,68,2001,1999,deploy,driver
18536,alive,none,belted,f,16,2001,1990,unavail,driver
18537,alive,none,belted,f,16,2001,1990,unavail,pass
18538,dead,none,belted,m,27,2001,1989,unavail,driver
18539,dead,airbag,belted,m,41,2001,2000,nodeploy,driver
18540,alive,none,belted,m,22,2001,1992,unavail,driver
18541,alive,none,belted,f,44,2001,1992,unavail,pass
18542,alive,airbag,belted,m,18,2001,1991,deploy,driver
18543,alive,none,belted,m,20,2001,1991,unavail,pass
18544,alive,airbag,none,m,27,2001,2000,deploy,driver
18545,alive,none,belted,f,32,2001,1985,unavail,driver
18546,alive,none,belted,f,33,2001,1985,unavail,pass
18547,alive,none,belted,m,19,2001,1986,unavail,driver
18548,alive,airbag,belted,m,67,2001,1997,deploy,driver
18549,alive,none,none,m,58,2001,1987,unavail,driver
18550,alive,none,none,m,22,2001,1984,unavail,driver
18551,alive,none,none,f,19,2001,1984,unavail,pass
18552,dead,airbag,none,m,46,2001,1995,nodeploy,driver
18553,alive,airbag,none,m,19,2001,1999,deploy,driver
18554,alive,airbag,belted,m,54,2001,1995,deploy,driver
18555,alive,airbag,none,m,40,2001,1999,deploy,driver
18556,alive,none,belted,m,22,2001,1981,unavail,driver
18557,alive,none,belted,m,24,2001,1981,unavail,pass
18558,alive,airbag,belted,f,23,2001,2000,nodeploy,driver
18559,alive,airbag,belted,f,27,2001,1996,deploy,driver
18560,alive,airbag,belted,f,41,2001,1996,nodeploy,driver
18561,alive,airbag,belted,f,20,2001,1999,nodeploy,driver
18562,dead,airbag,none,m,38,2001,1995,deploy,driver
18563,alive,airbag,belted,f,58,2001,1994,deploy,driver
18564,alive,airbag,belted,m,58,2001,1998,deploy,driver
18565,alive,none,belted,m,44,2001,1989,unavail,driver
18566,alive,airbag,belted,m,18,2001,1991,deploy,driver
18567,alive,none,belted,m,19,2001,1991,unavail,pass
18568,alive,airbag,belted,m,67,2001,1999,deploy,driver
18569,alive,airbag,belted,f,65,2001,1999,deploy,pass
18570,alive,airbag,belted,f,16,2001,2000,deploy,driver
18571,alive,airbag,belted,m,24,2001,1999,deploy,driver
18572,alive,airbag,belted,m,33,2001,1999,deploy,pass
18573,alive,none,belted,m,34,2001,1987,unavail,driver
18574,alive,airbag,belted,f,47,2001,1994,deploy,driver
18575,alive,airbag,belted,f,53,2001,1994,deploy,driver
18576,alive,airbag,belted,f,29,2001,1999,nodeploy,driver
18577,alive,none,none,m,25,2001,1981,unavail,driver
18578,dead,none,none,m,23,2001,1981,unavail,pass
18579,dead,airbag,none,m,43,2001,1995,deploy,driver
18580,alive,none,none,m,22,2001,1993,unavail,driver
18581,alive,none,none,f,21,2001,1993,unavail,pass
18582,alive,airbag,none,m,28,2001,2000,deploy,driver
18583,alive,airbag,belted,m,22,2001,1995,nodeploy,driver
18584,alive,airbag,none,m,21,2001,1995,nodeploy,pass
18585,alive,airbag,belted,m,20,2001,1994,deploy,driver
18586,alive,airbag,none,m,26,2001,1999,deploy,driver
18587,alive,airbag,belted,m,23,2001,1999,deploy,pass
18588,alive,airbag,belted,m,35,2001,1999,nodeploy,driver
18589,alive,airbag,belted,f,39,2001,1999,nodeploy,pass
18590,alive,airbag,belted,f,74,2001,1998,deploy,driver
18591,alive,airbag,belted,f,77,2001,1998,deploy,pass
18592,alive,airbag,belted,m,63,2001,1999,deploy,driver
18593,alive,airbag,belted,f,45,2001,1995,nodeploy,driver
18594,alive,airbag,belted,m,29,2001,1991,deploy,driver
18595,alive,none,belted,f,21,2001,1991,unavail,pass
18596,alive,airbag,none,m,41,2001,2000,nodeploy,driver
18597,alive,airbag,belted,m,21,2001,1995,deploy,driver
18598,alive,airbag,belted,m,55,2001,1999,deploy,driver
18599,dead,airbag,belted,f,45,2001,1999,deploy,pass
18600,alive,none,none,m,27,2001,1992,unavail,driver
18601,alive,airbag,belted,f,47,2001,1995,deploy,driver
18602,alive,airbag,belted,m,31,2001,1995,deploy,driver
18603,dead,none,belted,f,84,2001,1987,unavail,driver
18604,alive,airbag,belted,m,62,2001,2000,deploy,driver
18605,alive,airbag,belted,f,24,2001,1999,deploy,driver
18606,alive,airbag,belted,f,26,2001,2001,deploy,driver
18607,alive,none,belted,m,45,2001,1994,unavail,driver
18608,alive,airbag,belted,m,38,2001,2000,deploy,driver
18609,alive,airbag,belted,f,35,2001,1999,deploy,driver
18610,alive,airbag,belted,m,35,2001,2001,nodeploy,driver
18611,alive,airbag,belted,m,48,2001,1999,nodeploy,driver
18612,alive,airbag,belted,m,47,2001,2002,deploy,driver
18613,alive,airbag,belted,f,75,2001,1998,deploy,driver
18614,alive,airbag,belted,f,35,2001,2001,nodeploy,driver
18615,alive,airbag,belted,f,42,2001,1997,deploy,driver
18616,alive,airbag,belted,f,44,2001,1994,deploy,driver
18617,alive,airbag,belted,m,60,2001,1994,deploy,driver
18618,alive,none,none,f,49,2001,1987,unavail,driver
18619,alive,airbag,belted,m,26,2001,1996,deploy,driver
18620,alive,airbag,belted,m,62,2001,2001,nodeploy,driver
18621,alive,none,belted,f,61,2001,2001,unavail,pass
18622,alive,airbag,belted,f,50,2001,2000,nodeploy,driver
18623,alive,airbag,belted,m,51,2001,1998,deploy,driver
18624,alive,airbag,belted,f,72,2001,1998,deploy,pass
18625,alive,airbag,belted,f,36,2001,1999,nodeploy,driver
18626,alive,airbag,belted,f,38,2001,2002,nodeploy,driver
18627,alive,none,belted,f,28,2001,1985,unavail,driver
18628,alive,airbag,none,f,31,2001,2001,nodeploy,driver
18629,alive,airbag,belted,m,57,2001,1995,nodeploy,driver
18630,alive,airbag,belted,f,81,2001,1999,deploy,driver
18631,alive,none,belted,m,17,2001,1991,unavail,driver
18632,alive,none,belted,f,16,2001,1991,unavail,pass
18633,dead,airbag,none,f,27,2001,1999,nodeploy,driver
18634,alive,none,belted,m,51,2001,1994,unavail,driver
18635,alive,airbag,belted,f,37,2001,2001,deploy,driver
18636,alive,airbag,belted,m,53,2001,1997,deploy,driver
18637,alive,airbag,belted,f,34,2001,1998,deploy,driver
18638,alive,none,belted,m,21,2001,1988,unavail,driver
18639,alive,none,belted,m,21,2001,1988,unavail,pass
18640,alive,airbag,belted,m,37,2001,2001,deploy,driver
18641,alive,none,none,m,44,2001,1987,unavail,driver
18642,alive,none,belted,m,20,2001,1983,unavail,driver
18643,alive,airbag,none,f,24,2001,1999,nodeploy,driver
18644,alive,none,belted,f,22,2001,1985,unavail,driver
18645,alive,airbag,belted,m,62,2001,1991,nodeploy,driver
18646,alive,airbag,belted,f,55,2001,1991,nodeploy,pass
18647,alive,none,belted,m,56,2001,1982,unavail,driver
18648,alive,none,none,m,30,2001,1993,unavail,driver
18649,alive,none,belted,f,23,2001,1994,unavail,driver
18650,alive,airbag,belted,f,24,2001,1991,deploy,driver
18651,alive,none,belted,m,24,2001,1988,unavail,driver
18652,alive,airbag,belted,f,58,2001,1999,deploy,driver
18653,alive,none,none,m,20,2001,1968,unavail,driver
18654,alive,none,belted,f,17,2001,1968,unavail,pass
18655,alive,none,none,m,22,2001,1989,unavail,driver
18656,alive,none,belted,f,18,2001,1994,unavail,driver
18657,alive,none,belted,m,19,2001,1994,unavail,pass
18658,alive,airbag,belted,m,23,2001,1996,deploy,driver
18659,alive,airbag,belted,m,76,2001,1997,deploy,driver
18660,alive,airbag,belted,m,38,2001,1995,nodeploy,driver
18661,alive,airbag,belted,m,19,2001,1994,deploy,driver
18662,alive,airbag,belted,m,20,2001,1994,deploy,pass
18663,alive,airbag,none,m,28,2001,1996,deploy,driver
18664,alive,none,belted,m,33,2001,1983,unavail,driver
18665,alive,airbag,belted,m,42,2001,1996,deploy,driver
18666,alive,airbag,belted,f,29,2001,1995,nodeploy,driver
18667,alive,none,belted,m,52,2001,1991,unavail,driver
18668,alive,none,belted,m,19,2001,1983,unavail,driver
18669,alive,airbag,belted,m,46,2001,1998,deploy,driver
18670,alive,airbag,belted,m,34,2001,1998,deploy,driver
18671,alive,airbag,belted,f,19,2001,2000,deploy,driver
18672,alive,none,belted,f,19,2001,1989,unavail,driver
18673,alive,none,belted,m,23,2001,1989,unavail,pass
18674,alive,airbag,belted,m,41,2001,1995,nodeploy,driver
18675,alive,airbag,belted,m,48,2001,1995,nodeploy,pass
18676,alive,airbag,belted,f,43,2001,1999,nodeploy,driver
18677,alive,none,belted,m,17,2001,1983,unavail,driver
18678,alive,airbag,belted,f,69,2001,1998,nodeploy,driver
18679,alive,none,none,m,42,2001,1989,unavail,driver
18680,alive,none,belted,f,75,2001,1991,unavail,driver
18681,alive,none,belted,f,79,2001,1991,unavail,pass
18682,alive,airbag,belted,f,47,2001,1999,deploy,driver
18683,alive,airbag,belted,f,19,2001,2000,deploy,driver
18684,alive,airbag,belted,f,34,2001,1995,deploy,driver
18685,alive,none,belted,f,47,2001,1993,unavail,driver
18686,alive,none,belted,m,22,2001,1993,unavail,pass
18687,alive,none,belted,f,27,2001,1990,unavail,driver
18688,alive,none,belted,f,50,2001,1990,unavail,pass
18689,alive,none,none,f,17,2001,1989,unavail,driver
18690,alive,none,none,f,16,2001,1989,unavail,pass
18691,alive,none,none,f,18,2001,1989,unavail,driver
18692,alive,none,none,m,17,2001,1989,unavail,pass
18693,alive,none,belted,f,16,2001,1988,unavail,driver
18694,alive,none,none,m,27,2001,1996,unavail,driver
18695,alive,airbag,belted,f,23,2001,1995,deploy,driver
18696,alive,none,belted,f,23,2001,1995,unavail,pass
18697,alive,airbag,belted,m,16,2001,1993,nodeploy,driver
18698,alive,none,belted,m,29,2001,1990,unavail,driver
18699,alive,none,belted,f,28,2001,1990,unavail,pass
18700,alive,airbag,belted,m,29,2001,1999,deploy,driver
18701,alive,airbag,belted,f,36,2001,1993,nodeploy,driver
18702,alive,airbag,belted,f,84,2001,1993,deploy,driver
18703,alive,airbag,belted,m,28,2001,1998,deploy,driver
18704,alive,airbag,belted,f,22,2001,1992,nodeploy,driver
18705,alive,airbag,none,m,16,2001,1996,nodeploy,driver
18706,alive,airbag,belted,f,28,2001,1997,nodeploy,driver
18707,alive,none,belted,f,21,2001,1987,unavail,driver
18708,alive,none,belted,m,19,2001,1991,unavail,driver
18709,alive,none,belted,f,36,2001,1994,unavail,driver
18710,alive,none,belted,f,54,2001,1990,unavail,driver
18711,alive,none,belted,f,38,2001,1987,unavail,driver
18712,alive,none,belted,m,76,2001,1987,unavail,pass
18713,alive,none,belted,m,16,2001,1993,unavail,driver
18714,alive,none,belted,m,16,2001,1993,unavail,pass
18715,alive,airbag,belted,f,41,2001,1995,deploy,driver
18716,alive,none,belted,m,17,2001,1990,unavail,driver
18717,alive,none,belted,f,19,2001,1988,unavail,driver
18718,alive,none,belted,m,44,2001,1992,unavail,driver
18719,alive,airbag,belted,f,43,2001,1996,nodeploy,driver
18720,alive,none,belted,f,17,2001,1992,unavail,driver
18721,alive,none,belted,m,56,2001,1988,unavail,driver
18722,alive,none,belted,f,23,2001,1993,unavail,driver
18723,alive,none,belted,m,18,2001,1989,unavail,driver
18724,alive,none,none,m,17,2001,1989,unavail,pass
18725,alive,airbag,belted,f,34,2001,1997,deploy,driver
18726,alive,airbag,belted,f,24,2001,1997,nodeploy,driver
18727,alive,airbag,belted,m,18,2001,1993,deploy,driver
18728,alive,airbag,belted,m,68,2001,1994,nodeploy,driver
18729,alive,airbag,belted,f,68,2001,1994,nodeploy,pass
18730,alive,airbag,belted,m,73,2001,1991,deploy,driver
18731,alive,none,belted,f,64,2001,1991,unavail,pass
18732,alive,airbag,belted,m,47,2001,1995,nodeploy,driver
18733,alive,none,belted,m,55,2001,1993,unavail,driver
18734,alive,airbag,belted,f,26,2001,1995,nodeploy,driver
18735,alive,airbag,belted,f,62,2001,1993,deploy,driver
18736,alive,airbag,belted,f,47,2001,1995,nodeploy,driver
18737,alive,none,belted,m,21,2001,1988,unavail,driver
18738,alive,airbag,belted,f,33,2001,1998,nodeploy,driver
18739,alive,none,belted,m,19,2001,1986,unavail,driver
18740,alive,none,belted,f,19,2001,1986,unavail,pass
18741,alive,none,belted,m,22,2001,1993,unavail,driver
18742,alive,none,belted,m,20,2001,1986,unavail,driver
18743,alive,none,belted,f,18,2001,1986,unavail,pass
18744,alive,airbag,belted,m,24,2001,1995,deploy,driver
18745,alive,airbag,belted,m,25,2001,2000,nodeploy,driver
18746,alive,airbag,belted,f,26,2001,2000,nodeploy,pass
18747,alive,none,none,f,22,2001,1986,unavail,driver
18748,alive,none,none,f,26,2001,1986,unavail,pass
18749,alive,none,belted,m,16,2001,1990,unavail,driver
18750,alive,none,belted,f,18,2001,1990,unavail,driver
18751,alive,airbag,belted,f,29,2001,1998,deploy,driver
18752,alive,airbag,belted,f,47,2001,1998,deploy,pass
18753,alive,airbag,belted,f,33,2001,1996,nodeploy,driver
18754,alive,none,belted,m,61,2001,1988,unavail,driver
18755,alive,none,belted,m,17,2001,1988,unavail,driver
18756,dead,airbag,belted,f,81,2001,1995,deploy,driver
18757,alive,airbag,belted,f,67,2001,1995,deploy,driver
18758,alive,none,belted,m,58,2001,1982,unavail,driver
18759,alive,airbag,belted,f,67,2001,2001,nodeploy,driver
18760,alive,airbag,belted,f,21,2001,1994,deploy,driver
18761,alive,airbag,belted,f,20,2001,1994,deploy,pass
18762,alive,airbag,belted,m,20,2001,1995,deploy,driver
18763,alive,none,belted,f,17,2001,1995,unavail,pass
18764,alive,airbag,belted,m,30,2001,1995,deploy,driver
18765,alive,airbag,belted,f,33,2001,1995,deploy,pass
18766,alive,airbag,belted,f,61,2001,2000,deploy,driver
18767,alive,airbag,belted,f,38,2001,1995,nodeploy,driver
18768,alive,none,belted,m,18,2001,1987,unavail,driver
18769,alive,none,belted,m,18,2001,1987,unavail,pass
18770,alive,airbag,belted,m,30,2001,1999,nodeploy,driver
18771,alive,airbag,belted,f,64,2001,2000,nodeploy,driver
18772,alive,airbag,none,f,24,2001,1997,deploy,driver
18773,alive,airbag,belted,m,18,2001,1997,deploy,pass
18774,alive,none,belted,m,18,2001,1984,unavail,driver
18775,alive,airbag,belted,m,46,2001,1997,nodeploy,driver
18776,alive,airbag,belted,f,46,2001,1997,nodeploy,pass
18777,alive,none,none,f,21,2001,1988,unavail,driver
18778,alive,none,none,f,27,2001,1988,unavail,pass
18779,alive,airbag,belted,f,85,2001,1992,nodeploy,driver
18780,alive,airbag,belted,f,70,2001,1992,nodeploy,pass
18781,alive,airbag,belted,f,35,2001,1999,deploy,driver
